id,name,unit,cost_per_pack,notes,created_at,pack_weight,brand,supplier_part_number,supplier_id,secondary_supplier_id,ordering_url,processing_ratio,raw_meat_tray_capacity_kg,category,stock_check_enabled,stock_check_frequency,stock_check_day,min_cooking_temp_c,estimated_cook_time_min,oven_temp_c,steam_pct,surplus_percent,shelf_life_days,kanban_enabled,kanban_quantity,kanban_unit,kanban_order_amount,perishable,pallet_size,energy_kj,energy_kcal,fat,saturates,carbohydrate,sugars,protein,salt,label_declaration,allergens,fibre,prep_weight_mode,qr_code_url,is_bottle,bottle_size,surplus_mode,surplus_absolute_qty,prep_count_per_portion,is_pasta,requires_use_by_date,stock_in_packs,nutritionals_ai_estimated,case_size_packs,meat_process_minutes,country_of_origin,shopify_variant_id,shopify_product_title,shopify_variant_title,shopify_units_per_pack,nova_class,nova_markers,nova_reasoning,nova_confidence,nova_source,nova_analyzed_at
12,Red peppers,kg,13.9500,Vegetables,2026-03-19 09:57:55.9,5.0000,,,5,1,,0.8470,,vegetable,t,daily,,,,,,215.00,5,f,0.0000,weight,,t,,131.00,31.00,0.30,0.05,6.00,4.20,1.00,0.01,Red peppers,[],2.20,raw,,f,,percent,,,f,f,f,t,,,,,,,,1,[],Label declaration is 'Red peppers' — a single fresh vegetable ingredient. Unambiguously NOVA 1.,high,ai,2026-07-23 15:37:25.889
37,Tomato Puree (paste),g,2.4300,Base | 01525 371367,2026-03-19 09:57:56.012,800.0000,,,10,,,1.0000,,sauce,t,weekly,Tuesday,,,,,1300.00,,t,36.0000,weight,72.0000,t,,,,,,,,,,Tomato paste,[],,raw,,f,,percent,,,f,f,t,f,12,,,,,,,3,[],Label declaration is 'Tomato paste' — concentrated tomatoes with no additives declared. Traditional tomato purée is NOVA 3.,high,ai,2026-07-23 15:37:25.889
63,Garlic Cloves fresh peeled,kg,5.4100,Herbs and Spices,2026-03-19 09:57:56.102,1.0000,,,1,5,https://www.brake.co.uk/fresh-produce/vegetables/prepared-vegetables/garlic/peeled-garlic/p/13120?term=peeled&#x20;garlic,1.0000,,vegetable,f,daily,,,,,,10.00,5,t,15.0000,pack,10.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],Fresh peeled garlic cloves are a minimally processed whole food vegetable. Peeling does not change NOVA class.,high,ai,2026-07-23 15:37:25.889
194,Macaroni,kg,7.5500,,2026-03-19 09:57:56.48,5.0000,Sysco Classic, A 146186,1,,https://www.brake.co.uk/dry-store/rice-pasta-noodles/pasta/dried-pasta/sysco-classic-straight-macaroni-5kg/p/146186?term=macoroni,1.0000,,pasta,f,daily,,,,,,10.00,,t,8.0000,pack,12.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],"Sysco Classic Macaroni is a plain dried pasta made from durum wheat semolina and water — a minimally processed staple, NOVA 1.",high,ai,2026-07-23 15:37:25.889
76,Beef Bouillion,kg,19.9600,Herbs and Spices,2026-03-19 09:57:56.139,1.0000,,,9,,,1.0000,,sauce,f,daily,,,,,,10.00,,t,0.0000,weight,,t,,,,,,,,,,"Vegetable Oils (Palm Oil, Rapeseed Oil, Sunflower Oil), Salt, Potato Starch, Maltodextrin, Flavouring, Yeast Extract, Sugar, Beef Fat, Colour (Plain Caramel), Beef Extract, Caramelised Sugar Syrup.",[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,4,"[""Maltodextrin"", ""Flavouring"", ""Yeast Extract"", ""Colour (Plain Caramel)"", ""Potato Starch"", ""Palm Oil"", ""Caramelised Sugar Syrup""]","Label declaration confirms multiple UPF markers: maltodextrin, flavouring, yeast extract (used as flavour enhancer), colour (plain caramel), and an industrial blend of vegetable oils. This is clearly an ultra-processed industrial formulation.",high,ai,2026-07-23 15:37:25.889
34,Greek Feta Cheese,g,10.0400,Cheese,2026-03-19 09:57:56.001,800.0000,Brakes,134491,1,9,https://www.brake.co.uk/delicatessen/speciality-cheese/world-cheese/greek-cheese/greek-feta-cheese/p/134491?term=feta,1.0000,,cheese,f,daily,,,,,,10.00,,t,8.0000,pack,10.0000,t,,1155.00,276.00,23.00,16.10,0.70,0.70,16.50,2.50,"Pasteurised sheep's milk (70 %) min, pasteurised goat's milk (30%) max, salt, microbial rennet, culture.","[""milk""]",0.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,3,[],"Label declaration shows only pasteurised sheep's and goat's milk, salt, microbial rennet, and culture — a traditional cheese with no UPF markers. NOVA 3.",high,ai,2026-07-23 15:37:25.889
198,Extra Matture Cheddar,kg,16.5500,"Matured approx. 15 months, slightly nutty flavour. Suitable for vegetarians.",2026-03-19 09:57:56.49,2.4400,Sysco Premium,74041,1,,https://www.brake.co.uk/dairy/block-grated-cheese/cheddar/block/sysco-premium-extra-mature-white-cheddar/p/74041?term=mature&#x20;cheddar,1.0000,,cheese,f,daily,,,,,,10.00,,t,4.0000,pack,5.0000,t,,1723.00,416.00,35.00,22.00,0.00,0.00,25.00,1.90,Cheddar (Milk),"[""milk""]",0.00,raw,,f,,percent,,,f,f,f,f,,,,,,,,3,[],"Extra Mature Cheddar (Sysco Premium) is a traditional hard cheese made from milk, salt, starter cultures and rennet. Traditional cheddar is NOVA 3 regardless of maturity level.",high,ai,2026-07-23 15:37:25.889
116,Marinade Spice Mix,kg,11.2800,,2026-03-19 09:57:56.27,1.0000,,,17,,,1.0000,,spice,f,daily,,,,,,10.00,,t,0.0000,weight,,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,4,"[""anti-caking agents (expected)"", ""flavour enhancers (expected)"", ""sugar (expected)""]","Judging from the name alone — no label declaration provided. Commercial spice/seasoning mixes sold to catering almost universally contain anti-caking agents, flavour enhancers (e.g. yeast extract, MSG) and/or sugar as formulation aids, qualifying as NOVA 4. Confidence is low as the exact blend is unknown.",low,ai,2026-07-23 15:37:25.889
189,Pigs In Blankets,kg,15.5000,,2026-03-19 09:57:56.466,1.0000,,,3,,,0.7900,3.0000,raw_meat,t,daily,,70.00,20,180,50,130.00,,f,0.0000,weight,,t,,,,,,,,,,,[],,raw,,f,,absolute,2.5000,1,f,t,f,f,,,,,,,,4,"[""preservatives (likely nitrites)"", ""seasoning blend"", ""modified starch or rusk (typical wholesale formulation)""]","Pigs in Blankets are a processed composite product (sausage wrapped in bacon) — the wholesale norm for such products includes rusk, seasoning blends, preservatives (nitrites) and often flavourings, making them NOVA 4. No label declaration provided; judged from category and typical UK catering formulation.",medium,ai,2026-07-23 15:37:25.889
208,Streaky Bacon,kg,9.9900,,2026-03-23 17:11:02.22,1.0000,,NFS,26,,,1.0000,,other,t,daily,,,,,,0.00,,t,0.0000,weight,,t,,1340.00,320.00,28.00,10.00,0.00,0.00,30.00,1.80,Streaky bacon,[],0.00,raw,,f,,percent,,,f,f,f,t,,,,,,,,3,[],"The label declaration reads only 'Streaky bacon' with no further ingredients listed indicating additives or nitrite preservatives. Taking the declaration at face value, this is a traditionally cured meat (pork + salt), placing it at NOVA 3. If a full ingredients list were available and revealed nitrites or other additives, it could move to NOVA 4.",low,ai,2026-07-23 15:37:25.889
83,Whole Milk,kg,2.7900,"Dairy
Pasteurised, homogenised. Single 4 pint bottle. Suitable for vegetarians.",2026-03-19 09:57:56.162,2.2700,,70219,1,5,https://www.brake.co.uk/dairy/milk/fresh/bulk-whole/wholesome-farms-fresh-british-whole-milk/p/70219,1.0000,,dairy,t,daily,,,,,,150.00,,f,0.0000,weight,,t,,262.00,63.00,3.50,2.00,4.40,4.40,3.40,0.11,Whole Milk,"[""milk""]",0.00,raw,,f,,absolute,13.6200,,f,t,t,f,,,,,,,,1,[],Whole milk is a minimally processed food — pasteurisation is the only industrial step. No additives or UPF markers present.,high,ai,2026-07-23 15:37:25.889
216,Garlic Powder,g,4.4200,,2026-04-27 11:11:09.955526,500.0000,Sysco Classic ,A 33686,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/blends-other-seasonings/sysco-classic-garlic-powder/p/33686?term=garlic&#x20;powder,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1385.00,331.00,0.50,0.10,72.00,2.00,17.00,0.15,Garlic powder,[],2.10,raw,,f,,percent,,,f,f,t,t,,,,,,,,1,[],No label declaration provided. Sysco Classic garlic powder is a single-ingredient dried spice. No evidence of anti-caking agents or blending from the name/brand alone; classified NOVA 1 at medium confidence.,medium,ai,2026-07-23 15:37:25.889
61,Grated Mature White Cheddar Cheese,kg,5.4300,Cheese,2026-03-19 09:57:56.095,1.0000,Sysco Classic,71268,1,,https://www.brake.co.uk/dairy/block-grated-cheese/cheddar/grated-shredded/sysco-classic-grated-mature-white-cheddar-cheese/p/71268,1.0000,,cheese,t,daily,,,,,,200.00,,f,0.0000,weight,,t,,1718.00,414.00,34.00,21.00,1.70,0.00,25.00,1.90,,"[""milk""]",0.00,raw,,f,,percent,,,f,f,f,f,,,,,,,,3,[],"Mature Cheddar is a traditional hard cheese made from milk, salt, starter cultures and rennet. Even in a pre-grated Sysco Classic format it remains a traditional cheese product and is NOVA 3. No label declaration provided; judged from product type.",medium,ai,2026-07-23 15:37:25.889
42,Mild Chilli Powder,g,4.1800,Herbs and Spices,2026-03-19 09:57:56.029,500.0000,Sysco Classic,33601,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/spices/sysco-classic-mild-chilli-powder/p/33601?term=chilli&#x20;powder,1.0000,,spice,f,daily,,,,,,10.00,,t,3.0000,bottle,7.0000,t,,1561.00,376.00,17.00,3.00,29.00,10.00,12.00,0.08,"Paprika, Chilli Powder (20%)",[],27.00,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],"Label declaration lists only Paprika and Chilli Powder (20%) — both plain spices, no anti-caking agents, flavour enhancers or other additives present. This is a simple two-spice blend and qualifies as NOVA 1.",high,ai,2026-07-23 15:37:25.889
7,Fior Di Latte,kg,49.9900,Cheese,2026-03-18 09:14:31.112,10.0000,,,2,10,https://www.express-foodservice.co.uk/fior-di-latte-10mm-napoli-cut-mozzarella.html,1.0000,,base,t,weekly,Tuesday,,,,,1250.00,,t,60.0000,weight,230.0000,t,,1100.00,260.00,20.00,13.00,3.00,0.30,25.00,0.70,"Mozzarella (Pasteurised Bovine MILK, Salt, Lactic Starter Culture, Microbial Rennet, Cellulose)","[""milk""]",0.00,raw,,f,,percent,,,f,f,t,t,,,,,,,,3,[],"Label declaration shows pasteurised milk, salt, lactic starter culture, microbial rennet — all traditional cheesemaking ingredients. Cellulose is present but used as an anti-caking agent on the shredded surface, which is standard for fresh mozzarella packaging and does not push it to NOVA 4 under traditional cheese norms. Classified as NOVA 3 traditional cheese.",high,ai,2026-07-23 15:37:25.889
38,Garlic Granules,g,6.1200,Herbs and Spices,2026-03-19 09:57:56.016,700.0000,,,9,,,1.0000,,spice,f,daily,,,,,,10.00,,t,3.0000,weight,1.0000,t,,1326.00,317.00,0.50,0.10,69.00,1.00,17.00,0.05,Garlic Granules,[],2.10,raw,,f,,percent,,,f,f,f,t,,,,,,,,1,[],Label declaration is simply 'Garlic Granules' — a minimally processed single-ingredient spice. NOVA 1.,high,ai,2026-07-23 15:37:25.889
49,Hoisin Sauce,kg,9.5800,Sauces,2026-03-19 09:57:56.049,1.1000,Knorr blue dragon,,1,,https://www.brake.co.uk/dry-store/foods-of-the-world/cooking-sauces/oriental/knorr-professional-blue-dragon-hoi-sin-concentrated-sauce-1-1l/p/85664?term=hoisin,1.0000,,sauce,f,daily,,,,,,10.00,,t,9.0000,bottle,10.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""flavourings"", ""modified starch"", ""glucose syrup"", ""preservatives""]","Blue Dragon / Knorr hoisin sauce is a commercial industrial condiment. Hoisin sauce at wholesale catering scale invariably contains flavourings, modified starch, glucose syrup and preservatives. No label declaration provided but formulation norm is well established.",medium,ai,2026-07-23 15:37:25.889
59,Burger Sauce (2.1kg catering),kg,15.0000,Sauces,2026-03-19 09:57:56.086,2.1000,sauce shop,,16,,https://wholesale.sauceshop.co/products/burger-sauce,1.0000,,sauce,f,daily,,,,,,10.00,,t,6.0000,bottle,10.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""flavourings"", ""emulsifiers"", ""stabilisers"", ""preservatives""]","Sauce Shop's catering 2.1 kg burger sauce is an industrial condiment (mayonnaise-style base with relish components). Commercial burger sauces in this format typically contain flavourings, emulsifiers, stabilisers and preservatives. No label provided but wholesale norm is firmly NOVA 4.",medium,ai,2026-07-23 15:37:25.889
144,Dijon Mustard,kg,13.0100,,2026-03-19 09:57:56.352,2.2700,Lion,,1,,https://www.brake.co.uk/dry-store/gravy-sauces/ready-to-use-sauces/ready-to-use-sauces/lion-dijon-mustard/p/149599?term=dijon,1.0000,,sauce,f,daily,,,,,,10.00,,t,1.0000,bottle,2.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,3,[],"Lion Dijon Mustard is a traditional French-style mustard made from mustard seeds, water, vinegar and salt — a processed food using only NOVA 1 and 2 ingredients with no UPF markers expected in a classic Dijon formulation. NOVA 3.",medium,ai,2026-07-23 15:37:25.889
270,Corn Syrup,kg,15.0000,,2026-05-18 14:49:33.034887,5.0000,Daesang ,,28,22,,1.0000,,other,f,daily,,,,,,10.00,,t,6.0000,bottle,8.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
272,Ariel Professional Regular Laundry Powder,kg,24.9200,,2026-05-19 14:55:01.329275,5.5000,Ariel,5001173,1,,https://www.brake.co.uk/catering-supplies/chemicals/laundry/manual-biological/ariel-professional-regular-laundry-powder-5-5kg/p/5001173,1.0000,,,f,daily,,,,,,10.00,,t,1.0000,pack,1.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
273,Buffalo Hot Sauce (160g),pieces,13.8000,,2026-05-26 14:49:29.026529,6.0000,Sauce Shop,SS-BHS,16,,https://wholesale.sauceshop.co/products/buffalo-hot-sauce-case,1.0000,,,f,daily,,,,,,10.00,,t,4.0000,pack,6.0000,t,,415.00,100.00,8.80,3.00,4.20,3.10,1.90,4.21,,"[""soybeans""]",,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
65,Salted Butter,g,1.8600,Dairy,2026-03-19 09:57:56.109,250.0000,Brakes,C 71128,1,5,https://www.brake.co.uk/dairy/butter-spread-fat/butter/bulk-salted/brakes-salted-butter/p/71128?term=salted&#x20;butter,1.0000,,,f,daily,,,,,,10.00,,t,36.0000,pack,2.0000,t,,3220.00,770.00,82.00,51.00,0.70,0.70,0.60,1.50," Butter (Milk), Salt","[""milk""]",0.00,raw,,f,,percent,,,f,f,f,t,,,,,,,,2,[],Salted butter is butter with added salt — a traditional processed culinary ingredient firmly in NOVA 2. No UPF markers are present in a standard salted butter formulation.,high,ai,2026-07-23 15:37:25.889
43,Oregano,g,2.1100,Herbs and Spices,2026-03-19 09:57:56.032,100.0000,Sysco Classic,A 33592,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-oregano/p/33592?term=oregano,1.0000,,herb,f,daily,,,,,,10.00,,t,3.0000,weight,6.0000,t,,,,,,,,,,Oregano,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],Label declaration is simply 'Oregano' — a single dried herb with no additives. This is an unambiguous NOVA 1 ingredient.,high,ai,2026-07-23 15:37:25.889
44,Mixed Herbs,g,2.8800,"Herbs and Spices
Suitable for vegetarians and vegans. Dried herb blend in resealable PET tub.",2026-03-19 09:57:56.034,130.0000,Sysco Classic,A 33590,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-mixed-herbs/p/33590?term=mixed&#x20;herbs,1.0000,,herb,f,daily,,,,,,10.00,,t,3.0000,weight,6.0000,t,,1099.00,265.00,5.20,2.00,17.00,2.30,18.00,0.28,"Marjoram, Thyme, Parsley, Basil, Savory",[],39.00,raw,,f,,percent,,,f,f,f,f,,,,,,,,1,[],"Label declaration lists only plain dried herbs (Marjoram, Thyme, Parsley, Basil, Savory) with no additives, anti-caking agents or flavour enhancers. This is a simple home-style herb blend and qualifies as NOVA 1.",high,ai,2026-07-23 15:37:25.889
32,Blue Pizzeria Flour Type 00,kg,16.6900,"Dough
May contain soya. Suitable for vegetarians and vegans. Halal certified.",2026-03-19 09:57:55.994,15.0000,Caputo,,2,10,https://www.brake.co.uk/dry-store/baking-mixes-ingredients/flour/speciality-flour/caputo-blue-pizzeria-flour-type-00/p/5027166,1.0000,,dough,t,weekly,Tuesday,,,,,750.00,,t,8.0000,pack,30.0000,t,,1502.00,354.00,1.00,0.20,72.00,1.00,12.50,0.01,"00 Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin)","[""cereals_containing_gluten""]",3.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,1,[],"Label declaration shows wheat flour fortified with mandatory UK micronutrients (Calcium Carbonate, Iron, Niacin, Thiamin) — this fortification is a legal requirement for wheat flour in the UK, not an industrial formulation additive. The flour itself is plain and classifies as NOVA 1.",high,ai,2026-07-23 15:37:25.889
209,Grated Monterey Jack Cheese,kg,10.2100,,2026-03-23 17:21:22.76,1.0000,Sysco Classic,112826,1,,https://www.brake.co.uk/dairy/block-grated-cheese/soft-cheese/grated-shredded/sysco-classic-grated-monterey-jack-cheese/p/112826,1.0000,,cheese,t,daily,,,,,,20.00,,t,20.0000,pack,40.0000,t,,1718.00,414.00,34.00,21.00,1.70,0.00,25.00,1.90,"Monterey Jack Cheese (98%)(Milk), Anti-caking Agent (Potato Starch)","[""milk""]",0.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,3,[],The product is 98% Monterey Jack cheese (a traditional hard cheese = NOVA 3). The only additive is potato starch as an anti-caking agent applied to the grated surface — this is a minor processing aid on an otherwise traditional cheese and does not elevate it to NOVA 4 under standard classification guidance for grated cheese.,high,ai,2026-07-23 15:37:25.889
45,Sticky BBQ,kg,5.9000,Sauces,2026-03-19 09:57:56.036,2.2700,Lion,149600,1,9,https://www.brake.co.uk/dry-store/gravy-sauces/ready-to-use-sauces/ready-to-use-sauces/lion-sticky-bbq/p/149600?term=bbq,1.0000,,sauce,f,weekly,,,,,,10.00,,t,12.0000,bottle,13.0000,t,,889.00,209.00,0.10,0.00,49.20,44.40,0.80,1.40,"Water, Sugar, Tomato Paste, Glucose-Fructose Syrup, Modified Starch, Acidity Regulator (Acetic Acid, Citric Acid), Spice Blend (Salt, Paprika, Garlic, Onion, Black Pepper, Cayenne), Apple Juice Concentrate, Caramelised Sugar Syrup, Preservative (Potassium Sorbate), Stabiliser (Xanthan Gum), BBQ Flavouring, Smoke Flavouring",[],0.60,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""Glucose-Fructose Syrup"", ""Modified Starch"", ""Preservative (Potassium Sorbate)"", ""Stabiliser (Xanthan Gum)"", ""BBQ Flavouring"", ""Smoke Flavouring""]","Label declaration confirms six distinct UPF markers: glucose-fructose syrup, modified starch, potassium sorbate (synthetic preservative), xanthan gum (industrial stabiliser), BBQ flavouring, and smoke flavouring. This is an unambiguous NOVA 4 product.",high,ai,2026-07-23 15:37:25.889
224,Rosemary ,g,2.4200,,2026-04-27 11:23:07.47936,200.0000,Sysco Classic ,A 134288,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-rosemary-200g/p/134288?term=rosemary,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
223,Parsley,g,2.1700,,2026-04-27 11:21:58.694129,100.0000,Sysco Classic ,A 33591,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-parsley/p/33591?term=parsley,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
222, Basil,g,2.2100,,2026-04-27 11:20:35.726665,150.0000,Sysco Classic ,A 35006,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-basil/p/35006?term=basil,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
214,Ground Black Pepper,g,6.6700,,2026-04-27 11:08:04.917379,500.0000,Sysco Classic,33579,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/pepper/sysco-classic-ground-black-pepper/p/33579?term=ground&#x20;black&#x20;pepper,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1157.00,276.00,3.30,1.00,39.00,0.60,10.00,0.05,Ground Black Pepper,[],25.00,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
217,Garlic Granules,g,9.1800,,2026-04-27 11:13:34.293428,700.0000,country range,,9,22,https://waterdene.coldweb.co.uk/ordering/pages/product_info.php?cPath=20001_241;products_id=3045,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,1630.00,390.00,0.50,0.10,89.00,1.50,17.00,0.20,,[],2.50,raw,,f,,percent,,,f,f,t,t,,,,,,,,,[],,,,
23,Diced Chorizo,g,5.5500,Meat,2026-03-19 09:57:55.952,500.0000,Brakes,149839,1,8,https://www.brake.co.uk/delicatessen/cooked-cured-meat-poultry/continental/spanish/diced-chorizo/p/149839?term=chorizo,1.0000,,cooked_meat,f,daily,,,,,,10.00,,t,60.0000,pack,32.0000,t,,1422.00,342.00,26.20,8.90,4.00,1.28,22.70,2.90,"Pork (122g per110g of finished product), lactose (MILK), salt, dextrin paprika, caseinate (MILK), dextrose, garlic, emulsifier (diphosphate), spices, antioxidant (sodium ascorbate), and preservatives (sodium nitrite, potassium nitrate). Casing not edible.","[""milk""]",,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""dextrose"", ""emulsifier (diphosphate)"", ""sodium ascorbate (antioxidant)"", ""sodium nitrite (preservative)"", ""potassium nitrate (preservative)"", ""caseinate"", ""dextrin""]","Label declaration confirms multiple UPF markers: dextrose, dextrin, milk caseinate (protein isolate), emulsifier (diphosphate), antioxidant (sodium ascorbate), and preservatives (sodium nitrite, potassium nitrate). This is a clear NOVA 4 industrial cured meat formulation.",high,ai,2026-07-23 15:37:25.889
85,Panko Breadcrumbs,kg,4.1000,,2026-03-19 09:57:56.17,1.0000,country range,,9,,https://waterdene.coldweb.co.uk/ordering/pages/product_info.php?cPath=20001_237;products_id=2304,1.0000,,other,f,daily,,,,,,10.00,,t,4.0000,pack,5.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,4,"[""flavourings"", ""yeast extract"", ""sugar"", ""salt (industrial seasoning blend)""]","Country Range Panko Breadcrumbs are a commercial catering product. Panko-style breadcrumbs in wholesale formats typically contain flour, yeast, salt and often flavourings, sugar or other additives beyond a simple home-made breadcrumb; the industrial process and typical formulation place this at NOVA 4. Confidence is medium as no label declaration was provided.",medium,ai,2026-07-23 15:37:25.889
174,Tajin Seasoning,g,6.2300,,2026-03-19 09:57:56.425,400.0000,Tajin,B0CM9NGKGG,22,,https://www.amazon.co.uk/Tajin-Fruit-Snack-Seasoning-Pack/dp/B0CM9NGKGG/ref=sr_1_8?crid=3QJF5XIVR9JSQ&dib=eyJ2IjoiMSJ9.A-1yMf4BJoW6z7cYuojFteWDEXwQ-RE5iysq5q7zPgwYI4w3dJjGbAWy4u1qUZQgX_lyjBqkstdens6GOiKmEQaKIK8_XZz7h5z26Ai0BYqFES_kx9sjdUYaqkt238cCjB1pVdCUuDaSKLgi1NDEViqNP6rxpyONssYhiDNnQEgfCvci01FzBb4w7iEoq1eCW9QF-IxPW5VFerw_fe-FbdATZzC7gmVfFZrBZ9D8uKpvnIG1P2a2hWRFTVu9SkGa2HGtYgtxBEVFuvR31vKPgEjSBk86g_X6b6en9IM-ceo.pKqf1GuXptzSHlB1FkPTTLga39HLLst40V81ok1NmB8&dib_tag=se&keywords=tajin&qid=1785162165&sprefix=tajin%2Caps%2C188&sr=8-8&th=1,1.0000,,spice,f,daily,,,,,,10.00,,t,10.0000,bottle,10.0000,t,,1460.00,350.00,1.50,0.20,72.00,1.00,8.00,29.00,"Chilli peppers, sea salt, citric acid, dehydrated lime juice, silicon dioxide (to prevent caking). ",[],6.00,raw,,f,,percent,,,f,f,t,t,,,,,,,,4,"[""silicon dioxide (to prevent caking)""]","The label declaration lists silicon dioxide (E551) as an anti-caking agent — a marker additive not found in a home kitchen spice blend. Per the judging rules, seasoning mixes containing anti-caking agents are NOVA 4.",high,ai,2026-07-23 15:37:25.889
79,Calzone Dough,kg,0.8500,,2026-03-19 09:57:56.152,1.0000,,,17,,,1.0000,,dough,f,daily,,,,,,10.00,,t,0.0000,weight,,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,3,[],"Made in-house — this placeholder mirrors the Calzone Dough sub-recipe (Type 00 flour, water, yeast, olive oil, salt; all NOVA 1–2, 0% UPF). Classified NOVA 3 (processed food, like bread) so it never reads as ultra-processed. Corrected 2026-07-27: the AI analyzer had assumed it was a bought commercial dough and marked it NOVA 4 with low confidence.",low,ai,2026-07-23 15:37:25.889
229,Thyme,g,2.8200,,2026-04-27 11:33:36.672467,210.0000,Sysco Classic ,A 33595,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-thyme/p/33595?term=thyme,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,4.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
227,Onion Powder,g,5.0300,,2026-04-27 11:29:35.034988,500.0000,Sysco Classic , A 117940,1,,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/blends-other-seasonings/sysco-classic-onion-powder/p/117940?term=onion&#x20;powder,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
226,Ground Cinnamon,g,5.7300,,2026-04-27 11:25:47.794115,450.0000,Sysco Classic ,A 33581,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/spices/sysco-classic-ground-cinnamon/p/33581?term=cinn,1.0000,,seasoning,f,daily,,,,,,10.00,,t,4.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
225,Mixed Herbs,g,2.4500,,2026-04-27 11:24:16.849303,130.0000,Sysco Classic ,A 33590,1,9,https://www.brake.co.uk/dry-store/cooking-ingredients/herbs-spices-seasonings/herbs/sysco-classic-mixed-herbs/p/33590?term=mixed&#x20;herbs,1.0000,,seasoning,f,daily,,,,,,10.00,,t,3.0000,pack,7.0000,t,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,t,f,,,,,,,,,[],,,,
234,Red Cloth,each,3.6900,,2026-04-27 13:03:27.879062,50.0000,Sysco Essentials,A 17562,1,,https://www.brake.co.uk/catering-supplies/janitorial/cloths-scourers/all-purpose-cloths/sysco-essentials-all-purpose-red-cloth/p/17562?term=red&#x20;cloths,1.0000,,cleaning,f,daily,,,,,,10.00,,t,2.0000,pack,4.0000,f,,,,,,,,,,,[],,raw,,f,,percent,,,f,f,f,f,,,,,,,,,[],,,,
